,matricola,nome,cognome,qualifica,dipartimento,data_assunzione,data_di_nascita,classe_laurea,data_laurea,classe_dottorato,data_dottorato
3626,255248,Emilio,Cadorna,Knowledge of social media platforms and marketing techniques, Cybersecurity,2016-07-16 14:16:50,2001-06-30 23:38:32,,,,
3627,252543,Ornella,Branciforte,Knowledge of regulatory compliance and reporting, Sales Operations,2017-02-22 12:18:12,2001-06-10 20:12:42,Master of Engineering (ME),2022-08-17 13:17:57,,
3628,415876,Antonina,Rosmini,Analytical and critical thinking skills, Cybersecurity,2021-09-18 15:57:44,1997-12-21 02:31:16,,,,
3629,317810,Clelia,Finotto,Strong sales and negotiation skills, Quality Assurance,2021-10-18 03:55:09,1996-11-12 11:49:53,,,,
3630,313588,Romolo,Pertile,Strong research and information-gathering skills, Training and Education,2017-05-16 10:09:12,1998-03-04 14:51:42,Doctor of Pharmacy (PharmD),2018-06-19 19:25:16,,
3631,211210,Edoardo,Bonatti,Knowledge of lean manufacturing principles, Cybersecurity,2022-03-12 04:57:19,2000-04-02 00:07:45,Bachelor of Social Work (BSW),2022-01-24 02:37:51,Communication Studies,2028-03-26 00:07:45.553555
3632,421124,Delfino,Trobbiani,Experience with data privacy and security measures, Corporate Training,2016-07-21 17:08:48,1993-12-11 01:27:04,,,,
3633,588487,Ludovico,Gaito,Problem-solving and troubleshooting skills, Inventory Management,2016-02-29 09:14:31,1998-04-18 21:38:38,,,,
3634,41520,Gianfranco,Garibaldi,Attention to detail and accuracy, Marketing,2020-11-14 15:56:41,1993-12-10 12:34:10,,,,
3635,735959,Ugo,Toso,Experience with data governance and compliance frameworks, Sales Operations,2020-07-23 05:26:25,2000-11-10 02:53:34,Associate of Business Administration (ABA),2023-05-14 18:34:14,,
3636,464689,Giulio,Manunta,Ability to manage cross-functional projects, Sales Operations,2016-09-13 17:38:50,1993-10-06 13:08:26,Master of Computer Science (MCS),2020-04-24 04:13:13,Communication Studies,2022-11-01 04:32:40.000000
3637,169482,Valerio,Pisano,Ability to develop and implement marketing campaigns, Sales,2019-10-18 12:27:21,1994-11-11 12:26:23,Associate of Architecture (AArch),2020-04-06 20:09:18,,
3638,271075,Eugenia,Fittipaldi,Team player with strong collaboration abilities, Sales,2019-08-11 22:28:31,1999-03-25 02:34:46,,,,
3639,557441,Dino,Ciampi,Strong research and information-gathering skills, Inventory Management,2019-07-20 13:48:39,1998-12-09 15:46:29,Bachelor of Architecture (BArch),2023-05-08 23:59:34,,
3640,120316,Giancarlo,Gadda,Adaptability and flexibility, Sales,2020-09-28 06:38:25,1996-09-15 05:30:08,,,,
3641,616489,Valentina,Bocca,Strong decision-making abilities, Cybersecurity,2023-06-08 17:40:17,1993-10-18 19:41:21,Master of Social Work (MSW),2016-05-29 19:57:36,,
3642,87995,Luigi,Giradello,Knowledge of lean manufacturing principles, Business Analytics,2023-05-02 06:46:15,1993-08-18 10:13:17,,,,
3643,179146,Paolo,Ubaldi,Creative thinking and innovation, Customer Service,2023-06-27 10:35:22,1995-01-13 03:39:56,Certificate in Graphic Design,2016-09-21 10:52:08,,
3644,236562,Antonello,Ioppi,Team player with strong collaboration abilities, Cybersecurity,2017-01-17 12:43:42,1997-08-16 16:19:53,Associate of Applied Science (AAS),2022-03-17 03:29:39,,
3645,680215,Raimondo,Balbi,Knowledge of supply chain management principles, Sales Operations,2015-04-07 00:12:46,1998-02-24 06:04:40,Bachelor of Fine Arts (BFA),2020-04-07 10:58:16,,
3646,363771,Eva,Falier,Knowledge of supply chain management principles, Customer Service,2021-11-28 00:32:45,2000-04-26 07:45:07,,,,
3647,577307,Giustino,Zamengo,Strong organizational and time management skills, Sales,2022-04-11 02:33:22,1996-10-18 00:10:11,,,,
3648,188883,Raffaellino,Verdi,Excellent problem-solving abilities, Business Analytics,2018-04-07 02:53:52,1996-05-21 11:50:44,Associate of Nursing (AN),2017-08-13 14:54:01,Philosophy,2024-05-14 11:50:44.872112
3649,501076,Flora,Poerio,Experience with customer experience (CX) design and optimization, Sales,2021-11-12 13:03:53,2000-05-31 06:01:22,Certificate in Graphic Design,2023-01-29 12:14:30,,
3650,668902,Baccio,Raimondi,Knowledge of international business regulations and practices, Business Analytics,2020-11-15 08:14:22,1995-05-21 09:32:19,Certificate in Medical Assisting,2016-05-28 15:35:49,,
3651,93151,Caterina,Balbo,Ability to develop and implement training programs, Training and Education,2017-04-21 23:25:51,1997-12-20 20:51:01,,,,
3652,97376,Ignazio,Cattaneo,Proficient in project management methodologies, Cybersecurity,2022-07-22 02:45:49,2001-03-10 21:02:07,Master of Arts (MA),2021-05-04 07:32:54,,
3653,990072,Nino,Soffici,Master's degree or higher, Inventory Management,2020-12-25 01:23:05,1994-01-04 09:56:58,Certificate in Digital Marketing,2019-06-25 03:03:01,,
3654,29839,Luisa,Mercati,Ability to work independently, Sales,2022-10-30 20:14:58,1994-12-28 20:48:10,Master of Science (MS),2021-12-16 08:37:12,,
3655,187549,Rolando,Canetta,Strong understanding of software testing methodologies, Artificial Intelligence,2021-01-11 02:53:13,1994-11-07 11:07:23,Bachelor of Social Work (BSW),2017-06-26 06:52:39,,
3656,904738,Giovanni,Gargallo,Knowledge of financial principles and practices, Inventory Management,2018-01-15 10:41:20,1998-09-04 00:24:00,Certificate in Human Resources Management,2020-08-21 21:49:43,History,2026-08-28 00:24:00.589519
3657,230338,Gianni,Gullotta,Ability to work with cross-functional teams, Sales,2021-02-05 14:01:06,1994-02-17 09:15:58,Doctor of Medicine (MD),2018-05-21 01:15:51,,
3658,726447,Amedeo,Flaiano,Strong sales and negotiation skills, Sales Operations,2016-11-05 21:11:55,1997-04-05 11:20:22,Certificate in Digital Marketing,2018-12-11 05:39:14,,
3659,231355,Fausto,Sanguineti,Knowledge of software development methodologies, Marketing,2021-06-26 19:30:03,1997-02-23 16:32:58,Master of Nursing (MN),2018-07-31 14:11:54,,
3660,32512,Milo,Finzi,Experience with ERP systems and implementation, Marketing,2022-01-28 13:25:10,1995-08-28 22:12:13,Master of Engineering (ME),2016-09-16 15:05:23,,
3661,710963,Clelia,Fermi,Experience with data governance and compliance frameworks, Training and Education,2020-01-06 09:34:13,1998-04-24 04:50:07,,,,
3662,13179,Graziella,Priuli,Ability to develop and implement diversity and inclusion initiatives, Inventory Management,2016-03-18 00:15:20,1993-08-31 13:10:16,,,,
3663,101153,Benito,Bevilacqua,Knowledge of regulatory requirements and compliance, Marketing,2023-03-21 23:35:23,2000-11-27 04:05:21,,,,
3664,818720,Ferdinando,Nicoletti,Ability to multitask and prioritize effectively, Sales,2020-06-22 21:20:32,2000-11-16 02:46:20,Bachelor of Fine Arts (BFA),2021-03-22 09:34:30,,
3665,385979,Cassandra,Tagliafierro,Problem-solving and troubleshooting skills, Quality Assurance,2018-05-21 01:14:25,1999-06-24 01:13:31,Bachelor of Nursing (BN),2019-11-14 01:07:10,,
3666,105298,Antonio,Mercantini,Ability to meet deadlines, Sales Operations,2017-10-17 16:51:17,1996-07-30 04:00:29,Bachelor of Arts (BA),2021-03-03 07:40:14,,
3667,878020,Durante,Galtarossa,Knowledge of lean manufacturing principles, Business Intelligence,2018-02-10 19:22:33,1994-12-04 22:19:05,Diploma in Electrical Engineering,2021-03-20 18:11:42,,
3668,713748,Ricciotti,Cagnotto,Adaptability and flexibility, Design,2017-06-23 17:54:54,1998-06-12 01:12:08,,,,
3669,144224,Flora,Forza,Knowledge of organizational culture and employee engagement, Intellectual Property,2019-06-05 15:04:19,2000-12-01 03:21:14,Bachelor of Architecture (BArch),2021-06-28 05:15:24,Chemistry,2028-11-24 03:21:14.597663
3670,589007,Serafina,Mercadante,Knowledge of intellectual property laws and regulations, Product Support,2019-05-31 07:58:42,1999-06-26 12:18:20,,,,
3671,760151,Torquato,Martinelli,Proficient in project management methodologies, Business Analytics,2017-11-01 02:17:08,2001-10-28 23:27:49,Certificate in Accounting,2022-10-29 04:47:26,,
3672,146431,Vincenzo,Ferrante,Knowledge of financial principles and practices, Sales,2023-03-31 20:48:37,1997-09-14 07:39:00,Master of Science (MS),2023-01-02 00:11:12,,
3673,172351,Lisa,Mazzacurati,Proficient in project management methodologies, Training and Education,2016-12-22 15:43:33,1994-07-06 04:20:01,,,,
3674,695130,Marcantonio,Canil,Ability to develop and deliver effective presentations, Sales,2015-04-18 15:17:55,1998-03-31 16:18:35,Associate of Social Work (ASW),2019-04-26 04:10:04,,
3675,364025,Ilaria,Ungaretti,Knowledge of human resources policies and procedures, Training and Education,2023-05-04 13:02:57,2002-12-01 17:54:37,Associate of Arts (AA),2023-03-22 15:00:47,,
3676,559069,Marcantonio,Nibali,Knowledge of software development methodologies, Business Intelligence,2020-09-15 02:41:16,1995-04-26 04:00:43,,,,
3677,758272,Ugo,Bresciani,Strong understanding of data governance and data quality management, Sales,2016-04-12 23:41:23,1993-09-24 13:29:16,,,,
3678,555766,Renata,Gozzano,Knowledge of organizational culture and employee engagement, Inventory Management,2018-09-04 03:04:01,1996-03-22 06:25:49,Bachelor of Nursing (BN),2017-08-25 08:04:40,,
3679,175440,Luigina,Trentin,Strong decision-making abilities, User Experience,2016-04-30 03:57:25,1998-10-09 15:01:12,,,,
3680,566101,Maria,Govoni,Ability to develop and implement sustainability initiatives, Quality Assurance,2019-11-11 07:10:40,2002-04-16 14:21:14,Certificate in Digital Marketing,2023-05-14 21:07:15,,
3681,177230,Annetta,Chiappetta,Knowledge of social media platforms and marketing techniques, Customer Service,2020-08-24 13:09:54,1999-05-27 17:43:13,,,,
3682,195209,Galasso,Tropea,Experience with customer service management tools, Sales Operations,2020-05-29 11:54:07,2001-07-06 16:12:53,Bachelor of Fine Arts (BFA),2023-02-24 16:18:56,,
3683,224846,Fabia,Lussu,Master's degree or higher, Training and Education,2020-11-18 13:53:16,1995-01-08 14:29:49,Master of Science (MS),2015-06-11 11:09:11,,
3684,49145,Gianni,Ferragamo,Ability to develop and maintain vendor relationships, Learning and Development,2017-03-13 03:30:53,2001-11-20 07:57:18,,,,
3685,663592,Susanna,Nicolucci,Strong understanding of data governance principles, Business Analytics,2020-05-11 05:19:42,2002-01-16 15:01:35,,,,
3686,285495,Martino,Pacomio,Proficient in Microsoft Office Suite, Cybersecurity,2020-09-25 12:11:05,1995-09-07 23:12:45,,,,
3687,646865,Filippo,Pareto,Ability to interpret and analyze financial statements, Inventory Management,2017-05-09 09:48:56,1999-06-02 00:35:52,,,,
3688,516270,Rosaria,Barzini,Knowledge of market trends and competitive analysis, Learning and Development,2015-07-14 23:32:13,1995-05-14 09:37:02,,,,
3689,230654,Marcantonio,Paganini,Knowledge of financial principles and practices, Learning and Development,2022-04-09 16:40:22,2000-11-01 09:56:26,,,,
3690,861589,Paolo,Niscoromni,Experience with risk assessment and management, Customer Service,2021-03-20 16:27:09,2002-04-27 10:42:40,Associate of Social Work (ASW),2023-01-29 13:54:27,,
3691,599036,Ottone,Guariento,Proficient in project management methodologies, Sales,2019-12-05 16:21:27,1996-01-07 09:26:36,Associate of Science (AS),2021-02-12 16:32:55,,
3692,763646,Cipriano,Amaldi,Ability to conduct competitive intelligence and analysis, Sales Operations,2023-05-10 02:00:35,2001-09-16 02:15:55,Doctor of Medicine (MD),2023-05-02 00:05:09,,
3693,331243,Marcella,Traversa,Experience with ERP systems and implementation, Business Analytics,2022-08-02 11:31:15,2000-05-04 02:26:15,Doctor of Dental Surgery (DDS),2020-05-30 12:57:46,,
3694,561016,Sylvia,Cicala,Knowledge of organizational culture and employee engagement, Cybersecurity,2018-04-17 18:14:27,1999-08-18 23:35:23,,,,
3695,365023,Benito,Poerio,Ability to multitask and prioritize effectively, Customer Success,2019-10-09 23:50:43,1996-08-15 07:54:38,Bachelor of Fine Arts (BFA),2019-03-18 21:41:14,,
3696,972503,Serena,Bulzoni,Knowledge of financial principles and practices, Quality Assurance,2019-05-07 14:11:19,2000-12-22 12:17:08,Associate of Architecture (AArch),2023-03-13 17:37:39,,
3697,773566,Sabatino,Gentilini,Ability to manage and resolve conflicts, Customer Service,2020-12-10 14:28:36,1999-05-08 13:58:06,,,,
3698,578281,Liliana,Pace,Experience with content management systems (CMS), Sales,2019-12-09 01:34:10,1996-02-28 10:21:14,,,,
3699,330222,Leonardo,Scandone,Ability to conduct market research and analysis, Marketing,2018-07-29 14:10:52,2001-05-31 19:24:56,,,,
3700,345387,Enrico,Malatesta,Knowledge of financial principles and practices, Sales Operations,2021-12-10 09:06:53,1999-12-22 12:48:03,Bachelor of Education (BEd),2022-10-26 20:06:55,,
3701,793812,Mariano,Blasi,Knowledge of IT infrastructure and networking, Inventory Management,2023-06-27 05:47:05,1993-09-24 03:18:23,Associate of Fine Arts (AFA),2015-09-05 10:04:19,,
3702,931613,Nicoletta,Renault,Experience with customer service management tools, Inventory Management,2017-10-06 14:53:26,1998-05-22 00:18:07,,,,
3703,396116,Gemma,Russo,"Strong understanding of IT service management frameworks (e.g., ITIL)", Sales,2021-05-17 10:22:23,1997-06-29 23:46:17,,,,
3704,608324,Milena,Trobbiani,Knowledge of marketing strategies and techniques, Quality Assurance,2020-05-31 22:36:12,1993-08-21 05:01:52,Master of Education (MEd),2014-01-26 15:44:40,,
3705,954043,Vincenzo,Sordi,Ability to conduct market forecasting and trend analysis, Training and Education,2015-09-12 18:48:47,2002-03-29 07:24:33,Certificate in Human Resources Management,2023-03-11 05:53:37,,
3706,729228,Alina,Fallaci,Strong understanding of software testing methodologies, Learning and Development,2018-06-19 20:44:59,2002-03-26 16:46:45,,,,
3707,873565,Alessia,Anastasi,Knowledge of human resources policies and procedures, Inventory Management,2018-04-18 21:53:49,2002-08-20 15:30:34,,,,
3708,259525,Jolanda,Luzi,Ability to develop and implement marketing campaigns, Sales,2016-09-12 07:05:00,1993-09-09 19:28:35,,,,
3709,581673,Enzo,Smirnoff,Knowledge of lean manufacturing principles, Sales,2017-08-03 01:19:00,1994-11-30 14:38:35,Bachelor of Social Work (BSW),2020-02-19 05:32:27,,
3710,86264,Pierangelo,Ricolfi,Ability to develop and implement sustainability initiatives, Business Analytics,2023-04-19 15:22:10,1994-05-03 18:03:24,Master of Architecture (MArch),2022-03-09 13:01:26,,
3711,193275,Arnaldo,Albertini,Ability to meet deadlines, Inventory Management,2022-03-02 08:59:11,1996-05-25 20:00:27,Diploma in Business Administration,2022-05-24 04:58:44,,
3712,833665,Eliana,Gianetti,Experience with content management systems (CMS), Sales,2022-08-15 02:51:43,1996-10-22 10:05:26,Diploma in Electrical Engineering,2021-10-12 02:56:18,,
3713,432888,Matilda,Veneziano,Team player with strong collaboration abilities, Customer Service,2020-03-03 23:29:19,1998-12-28 18:13:44,Master of Architecture (MArch),2021-04-10 11:37:09,,
3714,202276,Edoardo,Donatoni,Knowledge of marketing strategies and techniques, Cybersecurity,2018-10-31 13:36:25,1999-08-21 02:16:00,Associate of Engineering (AE),2021-10-01 05:25:39,,
3715,542313,Simone,Marenzio,Knowledge of agile software development methodologies, Software Engineering,2022-02-10 12:02:01,2001-05-01 08:05:22,,,,
3716,436698,Ludovica,Parmitano,Ability to meet deadlines, Learning and Development,2020-05-04 02:43:25,1999-01-01 22:22:12,Associate of Computer Science (ACS),2019-06-18 07:59:10,,
3717,656678,Romeo,Piazzi,Ability to conduct market research and analysis, Marketing,2023-01-21 04:09:02,2002-08-09 04:47:39,Bachelor of Nursing (BN),2023-04-01 01:33:40,,
3718,329853,Alessandra,Samele,Knowledge of talent acquisition and recruitment strategies, Cybersecurity,2017-05-13 22:19:57,2001-10-19 08:19:18,Certificate in Graphic Design,2023-07-05 01:17:38,,
3719,112766,Chiara,Spanevello,Experience with quality assurance and control processes, Cybersecurity,2018-05-14 22:53:07,1996-02-17 20:39:22,Bachelor of Education (BEd),2020-04-14 05:29:14,,
3720,822511,Maria,Udinesi,Experience with customer experience (CX) design and optimization, Training and Education,2015-12-10 15:00:31,2001-09-04 05:23:00,,,,
3721,134268,Romolo,Golino,Strong organizational and time management skills, Business Analytics,2023-03-23 04:46:26,2001-06-30 12:06:11,,,,
3722,206744,Hugo,Vigliotti,Ability to develop and execute social media strategies, Inventory Management,2015-02-18 01:30:58,2001-12-28 06:33:09,Diploma in Electrical Engineering,2023-03-29 03:48:16,,
3723,361096,Antonia,Navarria,Strong attention to quality and accuracy, Training and Development,2020-09-11 05:03:51,1998-01-29 20:22:33,Bachelor of Arts (BA),2020-06-26 07:02:49,,
3724,847761,Azeglio,Zeffirelli,Proactive and self-motivated, Inventory Management,2022-09-20 11:17:24,1996-03-08 02:13:43,Master of Computer Science (MCS),2021-11-07 06:59:56,,
3725,794986,Galasso,Novaro,Strong understanding of data governance and data quality management, Inventory Management,2016-08-19 06:16:07,1998-08-29 17:40:11,Diploma in Business Administration,2021-01-09 06:44:57,,
3726,320171,Ugolino,Fattori,Proactive and self-motivated, Cybersecurity,2019-10-11 09:57:17,1996-05-02 06:54:52,,,,
3727,86827,Angelo,Filogamo,Ability to meet deadlines, Training and Education,2015-12-01 15:07:31,1995-09-03 13:38:28,Master of Computer Science (MCS),2019-10-24 01:54:26,,
3728,795276,Pompeo,Sommaruga,Strong understanding of organizational development principles, Cybersecurity,2018-01-22 04:20:29,1995-11-21 13:33:23,Bachelor of Engineering (BE),2022-02-13 00:38:58,,
3729,339032,Rodolfo,Roero,Strong organizational and time management skills, Sales Operations,2022-12-20 23:09:52,1994-04-17 21:57:06,,,,
3730,358478,Costantino,Vattimo,Ability to work under pressure, Sales Operations,2019-05-27 12:52:22,1997-04-03 09:16:53,Diploma in Business Administration,2019-08-11 11:40:26,,
3731,150400,Amico,Salvemini,Experience with customer service management tools, Training and Education,2020-08-19 20:32:17,2000-07-25 22:00:54,Associate of Arts (AA),2022-05-25 17:15:05,,
3732,444551,Goffredo,Farnese,Team player with strong collaboration abilities, Marketing,2017-03-20 18:38:38,1994-08-12 06:49:00,Certificate in Culinary Arts,2019-08-21 21:53:23,,
3733,197223,Flavia,Branciforte,Knowledge of organizational culture and employee engagement, Sales Operations,2018-04-23 20:18:38,1994-03-23 04:17:21,Bachelor of Nursing (BN),2023-06-25 11:42:53,,
3734,318337,Raimondo,Leoncavallo,Strong financial analysis and forecasting skills, Quality Assurance,2015-04-14 21:43:28,1998-10-01 20:20:36,,,,
3735,306916,Ninetta,Calarco,Experience with data governance and compliance frameworks, Quality Assurance,2021-03-03 19:43:44,1995-10-07 13:21:29,Certificate in Web Development,2021-10-24 13:17:30,,
3736,530779,Gioele,Ruberto,Knowledge of talent management and succession planning, Sales,2017-03-09 05:55:06,2002-12-29 05:29:52,Bachelor of Business Administration (BBA),2023-05-17 22:46:22,Anthropology,2030-12-22 05:29:52.736124
3737,425642,Monica,Boezio,Experience with data privacy and security measures, Inventory Management,2016-08-31 22:40:36,1996-11-04 22:21:58,Bachelor of Engineering (BE),2019-09-12 14:53:29,,
3738,745572,Marcantonio,Gemito,Ability to identify and mitigate risks, Innovation,2021-07-26 05:15:22,2002-11-13 02:22:50,,,,
3739,470422,Fernanda,Sibilia,Strong negotiation and conflict resolution skills, Quality Assurance,2022-12-25 18:05:15,2001-03-12 17:08:03,Associate of Arts (AA),2021-11-20 05:18:30,,
3740,608771,Aldo,Malaparte,Strong understanding of data governance and data quality management, User Experience,2015-05-17 19:28:41,1997-08-13 01:51:43,Bachelor of Fine Arts (BFA),2019-04-13 10:02:14,,
3741,656929,Paulina,Donatoni,Ability to work with cross-functional teams, Customer Service,2020-11-29 17:54:45,1999-01-23 12:44:03,Master of Nursing (MN),2021-10-09 20:22:42,Environmental Science,2027-01-16 12:44:03.619667
3742,372274,Hugo,Lanfranchi,Experience with process mapping and workflow analysis, Sales Operations,2019-03-16 23:09:54,2002-11-26 03:28:08,,,,
3743,513970,Alessia,Cattaneo,Proficient in project management methodologies, Marketing,2019-02-14 05:36:26,1997-10-18 21:24:14,Certificate in Web Development,2017-11-28 03:42:42,,
3744,217536,Giuseppina,Saffi,Bachelor's degree in a relevant field, Customer Service,2016-03-22 22:49:49,2002-07-16 04:54:49,Diploma in Business Administration,2023-01-04 10:11:27,,
3745,896494,Piersanti,Giannelli,Team player with strong collaboration abilities, Data Management,2020-06-08 11:02:33,1999-04-28 10:56:01,,,,
3746,981603,Fabio,Tarantino,Experience with data modeling and database management, Learning and Development,2023-04-09 07:26:38,2002-02-22 14:54:07,Master of Social Work (MSW),2023-02-20 13:36:19,,
3747,305694,Biagio,Avogadro,Knowledge of industry-specific software or tools, Training and Education,2022-01-10 04:17:43,1998-03-23 14:52:01,Associate of Education (AEd),2018-05-16 12:10:45,,
3748,286386,Ettore,Battisti,Knowledge of market trends and competitive analysis, Sales,2020-03-17 14:55:51,1995-03-17 01:47:31,,,,
3749,525877,Agnolo,Ficino,Strong understanding of change control and configuration management, Cybersecurity,2020-05-09 03:26:20,1999-11-17 07:20:26,Certificate in Accounting,2021-02-14 06:58:48,,
3750,7214,Laura,Fioravanti,Ability to conduct market forecasting and trend analysis, Sales Operations,2023-05-25 06:29:24,2001-04-24 23:24:31,,,,
3751,883890,Federica,Colletti,Ability to multitask and prioritize effectively, Warehouse and Distribution,2022-02-23 05:49:50,1995-04-23 10:55:47,Bachelor of Computer Science (BCS),2022-02-06 22:21:23,,
3752,130329,Gioacchino,Vezzali,Knowledge of supply chain management principles, Quality Assurance,2017-01-20 12:50:32,1996-02-10 22:17:37,Associate of Computer Science (ACS),2017-04-22 02:59:07,,
3753,503662,Gelsomina,Bossi,Ability to manage product launches and releases, Learning and Development,2022-06-12 02:50:42,1999-06-02 06:31:49,,,,
3754,652161,Letizia,Agnesi,Knowledge of organizational culture and employee engagement, Inventory Management,2018-10-05 08:13:50,1995-01-25 14:49:34,Master of Arts (MA),2015-08-31 09:43:44,,
3755,808924,Alderano,Pezzali,Ability to meet deadlines, Design,2016-10-08 14:55:46,2001-12-18 10:47:42,Bachelor of Science (BS),2023-06-11 03:33:08,,
3756,121432,Cirillo,Smirnoff,Knowledge of agile software development methodologies, Customer Service,2022-07-01 09:47:05,1998-07-01 23:32:07,,,,
3757,45741,Pierangelo,Bernetti,Experience with risk assessment and management, Training and Education,2021-10-30 20:20:56,1994-05-09 14:47:34,Associate of Science (AS),2021-02-02 08:21:51,Public Health,2022-09-02 23:03:32.000000
3758,881619,Ugolino,Surian,Strong understanding of software testing methodologies, Sales Operations,2015-04-04 12:16:00,1994-07-01 13:21:02,Master of Social Work (MSW),2015-01-16 21:35:25,,
3759,619053,Antonio,Speri,Experience with budget management, Human Resources,2018-02-12 09:43:44,2002-04-18 00:14:08,Bachelor of Social Work (BSW),2023-03-12 13:31:10,,
3760,36876,Lilla,Orlando,Ability to manage product launches and releases, Marketing,2019-07-30 12:17:07,1996-08-01 22:10:00,Certificate in Automotive Technology,2018-07-09 00:01:55,,
3761,138761,Valentina,Satta,Experience with risk assessment and mitigation strategies, Cybersecurity,2021-09-03 01:38:57,1996-04-16 08:58:15,,,,
3762,850978,Giuseppe,Forza,Experience with data privacy and security measures, Sales Operations,2016-08-01 14:50:44,1996-01-16 19:59:24,,,,
3763,216830,Vito,Montalcini,Attention to detail and accuracy, Quality Assurance,2016-05-07 00:05:35,2002-05-22 09:14:44,Associate of Engineering (AE),2022-07-01 23:51:19,,
3764,437173,Luciano,Bonanno,Ability to develop and implement diversity and inclusion initiatives, Inventory Management,2016-03-08 03:30:26,1993-10-11 22:55:04,Bachelor of Engineering (BE),2017-10-21 08:46:14,,
3765,851784,Rosalia,Granatelli,Experience with customer relationship management (CRM) systems, Logistics,2021-05-07 10:50:32,2001-06-25 19:20:35,Doctor of Dental Surgery (DDS),2022-12-11 00:15:50,,
3766,419075,Amadeo,Longhena,Experience with risk assessment and management, Cybersecurity,2018-05-19 07:58:18,1999-03-07 02:43:53,Master of Computer Science (MCS),2021-04-29 22:19:36,Political Science,2027-02-28 02:43:53.671521
3767,497408,Calogero,Casini,Proficient in project management methodologies, Customer Service,2018-02-28 13:21:08,1995-01-02 00:38:34,,,,
3768,242096,Enzo,Trillini,Knowledge of industry-specific software or tools, Customer Service,2022-11-26 17:52:54,1998-08-19 23:36:07,Associate of Engineering (AE),2023-07-24 17:50:05,,
3769,386233,Gemma,Soderini,Knowledge of talent acquisition and recruitment strategies, Business Analytics,2022-08-11 06:32:07,2002-05-22 11:44:07,Bachelor of Education (BEd),2022-08-31 13:10:56,,
3770,557538,Ramona,Cappelli,Strong attention to quality and accuracy, Quality Assurance,2020-10-29 07:14:43,1999-02-22 18:04:45,Bachelor of Computer Science (BCS),2022-12-28 12:51:41,,
3771,218103,Bartolomeo,Santoro,Strong understanding of software testing methodologies, Sales Operations,2017-04-16 03:32:01,1997-11-02 02:33:47,Master of Computer Science (MCS),2019-01-09 04:57:09,,
3772,928550,Donatella,Impastato,Proficient in project management methodologies, Cybersecurity,2020-11-29 10:03:37,1994-03-21 21:58:31,,,,
3773,733146,Riccardo,Bellucci,Ability to conduct competitive intelligence and analysis, Financial Planning and Analysis,2023-07-04 17:18:13,1998-08-08 00:24:37,Master of Education (MEd),2022-05-03 08:01:49,,
3774,402540,Ottone,Armellini,Ability to develop and execute social media strategies, Customer Service,2017-11-15 10:14:08,1995-07-08 02:51:16,Bachelor of Social Work (BSW),2021-08-12 15:18:30,,
3775,292109,Gabriele,Ferrabosco,Ability to develop and implement marketing campaigns, Business Analytics,2018-02-01 23:22:46,1997-07-31 13:05:54,Doctor of Philosophy (PhD),2019-08-05 06:06:54,History,2025-07-24 13:05:54.555573
3776,27311,Arnaldo,Scialpi,Ability to meet deadlines, Sales Operations,2018-12-11 05:32:27,2001-05-19 01:14:12,,,,
3777,273388,Valerio,Dandolo,Master's degree or higher, Inventory Management,2020-10-19 05:55:45,2000-01-11 16:42:34,,,,
3778,88208,Ninetta,Surian,Knowledge of employee performance evaluation techniques, Cybersecurity,2023-04-02 01:40:23,2001-10-28 18:33:34,Bachelor of Computer Science (BCS),2022-12-16 11:53:13,Political Science,2029-10-21 18:33:34.383478
3779,302325,Romolo,Bignardi,Strong understanding of data governance principles, Training and Education,2017-05-20 08:42:31,2001-01-27 08:29:12,,,,
3780,744737,Luisa,Fischetti,Bachelor's degree in a relevant field, Cybersecurity,2021-11-01 02:57:16,1999-08-25 04:23:18,,,,
3781,598936,Morena,Goldoni,Knowledge of human resources policies and procedures, Quality Assurance,2021-01-30 01:49:35,2002-04-27 14:26:32,Certificate in Graphic Design,2023-07-31 18:26:15,,
3782,697060,Aria,Greggio,Experience with quality assurance and control processes, Learning and Development,2016-12-16 05:14:40,1995-10-20 18:55:43,Associate of Business Administration (ABA),2020-05-17 00:21:47,,
3783,751876,Antonino,Caccianemico,Adaptability and flexibility, Cybersecurity,2016-03-22 12:59:43,2000-06-17 02:10:16,,,,
3784,957230,Mariano,Smirnoff,Proactive and self-motivated, Learning and Development,2022-01-02 16:16:10,1994-11-17 04:37:54,Certificate in Project Management,2018-06-14 07:57:52,,
3785,746852,Bettina,Scarpetta,Knowledge of international business regulations and practices, Cybersecurity,2021-01-18 18:14:21,1995-11-23 10:23:34,Associate of Business Administration (ABA),2020-09-24 04:08:25,,
3786,673811,Valeria,Bacosi,Knowledge of lean manufacturing principles, Business Analytics,2023-03-10 14:25:15,2001-02-28 10:13:56,,,,
3787,78473,Benito,Gualandi,Ability to develop and implement training programs, Learning and Development,2015-10-16 22:15:30,1995-06-12 01:10:52,,,,
3788,200626,Fortunata,Jilani,Experience with budget management, Cybersecurity,2021-10-12 14:09:30,1996-10-04 09:18:05,Bachelor of Computer Science (BCS),2017-03-29 18:31:42,,
3789,545435,Roman,Falier,Bachelor's degree in a relevant field, Marketing,2019-04-05 11:39:19,1996-09-28 15:38:03,Bachelor of Education (BEd),2018-09-23 11:47:17,Political Science,2024-09-21 15:38:03.716903
